Frequency (Hz)	Level (dB)
6336.145020	-47.362808
6341.528320	-46.717834
6346.911621	-52.672222
6352.294922	-51.673664
6357.678223	-54.068821
6363.061523	-46.870766
6368.444824	-46.577084
6373.828125	-52.577900
6379.211426	-51.720154
6384.594727	-45.071072
6389.978027	-43.205254
6395.361328	-47.081192
6400.744629	-50.549942
6406.127930	-40.273144
6411.511230	-42.112892
6416.894531	-44.114471
6422.277832	-43.471970
6427.661133	-43.213505
6433.044434	-44.358871
6438.427734	-38.339111
6443.811035	-39.975903
6449.194336	-48.762222
6454.577637	-48.398102
6459.960938	-47.070938
6465.344238	-53.067963
6470.727539	-46.568165
6476.110840	-46.455029
6481.494141	-46.403210
6486.877441	-46.157143
6492.260742	-50.140305
6497.644043	-54.413334
6503.027344	-54.305210
6508.410645	-48.604645
6513.793945	-49.857365
6519.177246	-50.883514
6524.560547	-57.869568
6529.943848	-54.103378
6535.327148	-50.347633
6540.710449	-47.540607
6546.093750	-49.136356
6551.477051	-44.181240
6556.860352	-44.907303
6562.243652	-42.526321
6567.626953	-43.657768
6573.010254	-45.974285
6578.393555	-42.402172
6583.776855	-41.652054
6589.160156	-43.786289
6594.543457	-42.422703
6599.926758	-44.130112
6605.310059	-50.655758
6610.693359	-51.105419
6616.076660	-46.322575
6621.459961	-42.600063
6626.843262	-40.215355
6632.226562	-39.845757
6637.609863	-41.739510
6642.993164	-42.704590
6648.376465	-42.354969
6653.759766	-43.955555
6659.143066	-43.209827
6664.526367	-48.475857
6669.909668	-51.877720
6675.292969	-49.066402
6680.676270	-51.540207
6686.059570	-48.110363
6691.442871	-46.863094
6696.826172	-44.232193
6702.209473	-44.471455
6707.592773	-52.555405
6712.976074	-51.678082
6718.359375	-51.855412
6723.742676	-52.548359
6729.125977	-52.557564
6734.509277	-54.912979
6739.892578	-50.555305
6745.275879	-42.420181
6750.659180	-50.206432
6756.042480	-43.306839
6761.425781	-43.763931
6766.809082	-38.338093
6772.192383	-39.992584
6777.575684	-38.755890
6782.958984	-40.635490
6788.342285	-46.072666
6793.725586	-47.658524
6799.108887	-55.023098
6804.492188	-48.738712
6809.875488	-49.717842
6815.258789	-57.958935
6820.642090	-53.615273
6826.025391	-49.100273
6831.408691	-49.961933
6836.791992	-49.295033
6842.175293	-49.914577
6847.558594	-53.495052
6852.941895	-46.527763
6858.325195	-47.933025
6863.708496	-45.520210
6869.091797	-52.848942
6874.475098	-43.578163
6879.858398	-41.258831
6885.241699	-37.053249
6890.625000	-40.850300
6896.008301	-40.303078
6901.391602	-39.230286
6906.774902	-36.379707
6912.158203	-39.025963
6917.541504	-40.767227
6922.924805	-48.581242
6928.308105	-44.490543
6933.691406	-45.209888
6939.074707	-43.437222
6944.458008	-41.195713
6949.841309	-40.956249
6955.224609	-44.706806
6960.607910	-46.734303
6965.991211	-43.540878
6971.374512	-46.377666
6976.757812	-49.023067
6982.141113	-45.063282
6987.524414	-45.713890
6992.907715	-47.353603
6998.291016	-50.021935
7003.674316	-51.069355
7009.057617	-50.164364
7014.440918	-45.444492
7019.824219	-45.167690
7025.207520	-59.834450
7030.590820	-51.041138
7035.974121	-50.259972
7041.357422	-47.961674
7046.740723	-48.270821
7052.124023	-48.976189
7057.507324	-54.143890
7062.890625	-56.345402
7068.273926	-45.433098
7073.657227	-44.818897
7079.040527	-47.189964
7084.423828	-47.374084
7089.807129	-50.188454
7095.190430	-48.733910
7100.573730	-47.745934
7105.957031	-43.581783
7111.340332	-44.594700
7116.723633	-47.729904
7122.106934	-47.441048
7127.490234	-47.908188
7132.873535	-46.818752
7138.256836	-47.483910
7143.640137	-49.037827
7149.023438	-46.015514
7154.406738	-45.183014
7159.790039	-49.309441
7165.173340	-49.964611
7170.556641	-48.069477
7175.939941	-46.544170
7181.323242	-46.822041
7186.706543	-46.949242
7192.089844	-47.950714
7197.473145	-51.221085
7202.856445	-59.758919
7208.239746	-51.791679
7213.623047	-49.796738
7219.006348	-51.578323
7224.389648	-54.755070
7229.772949	-45.968651
7235.156250	-43.872902
7240.539551	-47.832035
7245.922852	-54.976624
7251.306152	-48.714317
7256.689453	-50.365616
7262.072754	-53.128475
7267.456055	-50.899948
7272.839355	-50.020573
7278.222656	-51.257988
7283.605957	-49.112518
7288.989258	-49.187347
7294.372559	-49.008942
7299.755859	-47.937531
7305.139160	-49.098804
7310.522461	-49.557926
7315.905762	-49.882626
7321.289062	-53.267292
7326.672363	-48.924316
7332.055664	-46.813427
7337.438965	-45.541725
7342.822266	-42.513451
7348.205566	-41.676384
7353.588867	-50.875572
7358.972168	-50.904293
7364.355469	-51.545765
7369.738770	-53.235958
7375.122070	-47.514164
7380.505371	-50.322075
7385.888672	-55.217144
7391.271973	-49.715546
7396.655273	-46.877186
7402.038574	-47.219906
7407.421875	-52.634514
7412.805176	-50.396709
7418.188477	-44.035702
7423.571777	-41.652309
7428.955078	-40.829868
7434.338379	-44.406296
7439.721680	-39.927013
7445.104980	-36.889919
7450.488281	-39.096706
7455.871582	-42.545269
7461.254883	-46.416241
7466.638184	-43.381550
7472.021484	-45.471478
7477.404785	-44.629478
7482.788086	-49.403530
7488.171387	-45.173798
7493.554688	-44.076538
7498.937988	-52.288696
7504.321289	-47.759132
7509.704590	-46.763420
7515.087891	-47.325428
7520.471191	-51.834888
7525.854492	-50.558830
7531.237793	-51.311615
7536.621094	-50.024681
7542.004395	-48.712585
7547.387695	-50.307472
7552.770996	-48.678028
7558.154297	-47.617138
7563.537598	-51.199886
7568.920898	-49.276485
7574.304199	-54.011803
7579.687500	-50.656082
7585.070801	-48.052135
7590.454102	-51.693230
7595.837402	-56.401894
7601.220703	-56.704662
7606.604004	-53.823772
7611.987305	-52.841717
7617.370605	-54.583778
7622.753906	-53.660770
7628.137207	-53.028973
7633.520508	-50.158367
7638.903809	-59.676254
7644.287109	-52.289761
7649.670410	-50.077232
7655.053711	-52.923508
7660.437012	-56.854610
7665.820312	-51.332260
7671.203613	-52.388451
7676.586914	-55.866776
7681.970215	-49.660194
7687.353516	-60.757664
7692.736816	-50.366512
7698.120117	-49.313328
7703.503418	-47.315788
7708.886719	-46.548950
7714.270020	-47.680031
7719.653320	-45.415020
7725.036621	-41.800476
7730.419922	-43.551060
7735.803223	-45.530476
7741.186523	-43.980934
7746.569824	-46.252842
7751.953125	-47.819508
7757.336426	-50.563751
7762.719727	-53.594494
7768.103027	-49.716534
7773.486328	-46.122211
7778.869629	-47.471363
7784.252930	-49.362946
7789.636230	-49.345596
7795.019531	-56.725983
7800.402832	-53.050346
7805.786133	-47.364014
7811.169434	-49.325256
7816.552734	-51.467300
7821.936035	-48.015259
7827.319336	-49.477230
7832.702637	-51.743889
7838.085938	-52.424438
7843.469238	-47.163723
7848.852539	-46.440636
7854.235840	-50.155254
7859.619141	-52.175674
7865.002441	-54.896084
7870.385742	-51.466290
7875.769043	-52.532341
7881.152344	-54.208923
7886.535645	-52.707333
7891.918945	-51.875946
7897.302246	-49.019661
7902.685547	-50.987804
7908.068848	-50.874813
7913.452148	-44.455402
7918.835449	-45.364784
7924.218750	-49.922363
7929.602051	-49.266140
7934.985352	-45.614117
7940.368652	-45.918308
7945.751953	-49.117527
7951.135254	-44.159069
7956.518555	-38.691326
7961.901855	-42.349308
7967.285156	-40.429398
7972.668457	-40.780598
7978.051758	-45.282005
7983.435059	-49.366989
7988.818359	-47.535286
7994.201660	-44.318192
7999.584961	-51.808006
8004.968262	-55.130840
8010.351562	-50.253365
8015.734863	-51.810619
8021.118164	-53.853668
8026.501465	-52.260609
8031.884766	-55.876110
8037.268066	-49.398613
8042.651367	-51.589878
8048.034668	-57.613258
8053.417969	-51.433819
8058.801270	-49.747429
8064.184570	-49.896038
8069.567871	-55.989815
8074.951172	-54.305534
8080.334473	-58.317123
8085.717773	-57.147503
8091.101074	-52.882820
8096.484375	-50.105076
8101.867676	-55.603153
8107.250977	-53.180012
8112.634277	-54.724442
8118.017578	-49.993431
8123.400879	-47.200737
8128.784180	-53.489017
8134.167480	-49.233231
8139.550781	-49.035744
8144.934082	-51.801270
8150.317383	-51.420963
8155.700684	-50.706371
8161.083984	-53.159832
8166.467285	-54.713593
8171.850586	-54.283131
8177.233887	-52.019146
8182.617188	-50.164402
8188.000488	-57.310040
8193.383789	-61.579628
8198.767090	-61.466770
8204.150391	-60.891144
8209.533691	-60.830509
8214.916992	-58.274818
8220.300293	-53.373287
8225.683594	-54.243336
8231.066895	-53.526711
8236.450195	-49.886261
8241.833496	-51.481258
8247.216797	-48.481468
8252.600098	-45.512306
8257.983398	-46.208298
8263.366699	-46.676907
8268.750000	-46.743202
8274.133301	-46.433929
8279.516602	-54.635002
8284.899902	-51.277317
8290.283203	-51.233986
8295.666504	-53.378227
8301.049805	-53.098488
8306.433105	-55.985199
8311.816406	-50.300762
8317.199707	-52.253704
8322.583008	-52.488735
8327.966309	-51.531605
8333.349609	-50.879036
8338.732910	-44.432163
8344.116211	-45.079990
8349.499512	-50.709873
8354.882812	-50.681385
8360.266113	-45.907063
8365.649414	-48.682732
8371.032715	-56.478714
8376.416016	-47.784683
8381.799316	-45.391151
8387.182617	-45.645390
8392.565918	-45.070644
8397.949219	-45.693085
8403.332520	-41.966660
8408.715820	-42.376907
8414.099121	-46.696747
8419.482422	-49.073494
8424.865723	-47.563335
8430.249023	-50.593433
8435.632324	-50.344490
8441.015625	-52.625782
8446.398926	-56.196613
8451.782227	-63.698620
8457.165527	-54.767498
8462.548828	-53.827343
8467.932129	-56.288589
8473.315430	-58.704067
8478.698730	-66.535820
8484.082031	-59.223679
8489.465332	-61.266666
8494.848633	-60.543320
8500.231934	-57.881210
8505.615234	-54.149536
8510.998535	-51.880459
8516.381836	-51.361061
8521.765137	-51.092979
8527.148438	-50.434761
8532.531738	-52.755592
8537.915039	-52.127964
8543.298340	-52.331207
8548.681641	-53.214748
8554.064941	-48.055614
8559.448242	-48.922188
8564.831543	-45.656895
8570.214844	-46.077450
8575.598145	-48.055019
8580.981445	-53.551304
8586.364746	-47.378872
8591.748047	-51.505531
8597.131348	-51.723343
8602.514648	-54.686512
8607.897949	-62.622486
8613.281250	-53.661926
8618.664551	-54.124676
8624.047852	-56.138199
8629.431152	-55.959599
8634.814453	-58.059513
8640.197754	-51.660896
8645.581055	-53.591190
8650.964355	-56.736309
8656.347656	-50.622402
8661.730957	-49.898746
8667.114258	-50.394978
8672.497559	-58.052238
8677.880859	-50.256699
8683.264160	-55.979343
8688.647461	-49.541920
8694.030762	-45.095802
8699.414062	-49.399624
8704.797363	-50.261158
8710.180664	-53.173286
8715.563965	-56.204693
8720.947266	-53.979633
8726.330566	-54.055180
8731.713867	-51.791439
8737.097168	-48.677055
8742.480469	-46.063004
8747.863770	-47.709770
8753.247070	-50.069920
8758.630371	-50.044952
8764.013672	-52.501972
8769.396973	-49.356861
8774.780273	-52.065563
8780.163574	-48.546223
8785.546875	-48.173302
8790.930176	-50.002213
8796.313477	-55.768391
8801.696777	-52.232468
8807.080078	-50.706779
8812.463379	-56.133926
8817.846680	-53.516754
8823.229980	-52.416618
8828.613281	-53.955620
8833.996582	-53.264874
8839.379883	-55.151211
8844.763184	-56.479881
8850.146484	-55.331120
8855.529785	-53.652489
8860.913086	-57.583027
8866.296387	-56.426781
8871.679688	-56.821751
8877.062988	-50.735573
8882.446289	-52.631706
8887.829590	-56.241879
8893.212891	-56.503891
8898.596191	-55.421234
8903.979492	-52.598862
8909.362793	-48.666695
8914.746094	-55.267948
8920.129395	-50.330296
8925.512695	-48.119640
8930.895996	-46.439529
8936.279297	-47.835419
8941.662598	-45.225655
8947.045898	-51.080818
8952.429199	-48.460217
8957.812500	-54.917435
8963.195801	-65.003937
8968.579102	-58.258987
8973.962402	-56.706303
8979.345703	-51.718849
8984.729004	-48.572598
8990.112305	-53.580471
8995.495605	-55.571301
9000.878906	-56.774231
9006.262207	-52.043213
9011.645508	-52.593052
9017.028809	-56.556969
9022.412109	-57.466808
9027.795410	-53.112572
9033.178711	-52.620953
9038.562012	-48.076893
9043.945312	-46.623680
9049.328613	-58.515869
9054.711914	-52.176586
9060.095215	-54.824558
9065.478516	-48.915932
9070.861816	-52.328899
9076.245117	-44.659241
9081.628418	-46.223957
9087.011719	-52.754505
9092.395020	-55.592251
9097.778320	-55.931015
9103.161621	-58.086655
9108.544922	-54.008858
9113.928223	-51.672508
9119.311523	-50.887001
9124.694824	-50.279526
9130.078125	-51.881985
9135.461426	-51.913658
9140.844727	-52.050018
9146.228027	-51.508209
9151.611328	-49.381794
9156.994629	-48.465851
9162.377930	-50.517189
9167.761230	-50.545582
9173.144531	-47.969994
9178.527832	-49.621704
9183.911133	-52.377098
9189.294434	-56.156498
9194.677734	-48.138222
9200.061035	-49.134365
9205.444336	-56.124405
9210.827637	-49.341362
9216.210938	-52.513233
9221.594238	-47.813099
9226.977539	-52.610043
9232.360840	-47.735920
9237.744141	-46.012802
9243.127441	-44.494869
9248.510742	-44.191631
9253.894043	-49.447304
9259.277344	-45.930367
9264.660645	-46.417702
9270.043945	-61.450508
9275.427246	-54.829803
9280.810547	-57.782928
9286.193848	-54.432224
9291.577148	-52.304501
9296.960449	-51.172783
9302.343750	-49.753956
9307.727051	-54.912876
9313.110352	-55.097675
9318.493652	-52.425858
9323.876953	-52.031410
9329.260254	-50.034981
9334.643555	-49.083843
9340.026855	-52.444756
9345.410156	-56.144585
9350.793457	-54.844753
9356.176758	-56.682384
9361.560059	-59.076916
9366.943359	-51.362843
9372.326660	-61.444958
9377.709961	-58.027744
9383.093262	-55.943817
9388.476562	-53.700726
9393.859863	-53.307892
9399.243164	-50.747017
9404.626465	-48.933628
9410.009766	-51.796688
9415.393066	-53.593681
9420.776367	-50.657116
9426.159668	-52.409615
9431.542969	-51.270313
9436.926270	-49.376122
9442.309570	-50.413902
9447.692871	-52.509312
9453.076172	-54.403706
9458.459473	-59.928146
9463.842773	-59.447121
9469.226074	-51.825047
9474.609375	-50.132244
9479.992676	-49.822029
9485.375977	-47.796371
9490.759277	-52.976841
9496.142578	-53.032398
9501.525879	-55.041130
9506.909180	-49.170895
9512.292480	-55.673443
9517.675781	-53.338219
9523.059082	-50.287903
9528.442383	-46.546955
9533.825684	-56.057678
9539.208984	-52.183464
9544.592285	-50.599041
9549.975586	-50.255150
9555.358887	-53.423256
9560.742188	-53.454956
9566.125488	-58.351799
9571.508789	-53.754459
9576.892090	-58.937431
9582.275391	-54.028656
9587.658691	-61.756096
9593.041992	-54.610863
9598.425293	-58.755627
9603.808594	-57.009956
9609.191895	-53.351475
9614.575195	-53.271938
9619.958496	-51.372677
9625.341797	-51.926270
9630.725098	-47.775173
9636.108398	-50.490707
9641.491699	-57.222363
9646.875000	-52.390148
9652.258301	-58.740673
9657.641602	-54.265942
9663.024902	-52.833553
9668.408203	-56.295910
9673.791504	-58.950214
9679.174805	-61.608608
9684.558105	-58.939537
9689.941406	-54.978050
9695.324707	-60.191494
9700.708008	-57.498253
9706.091309	-60.373531
9711.474609	-61.233421
9716.857910	-54.589455
9722.241211	-52.363144
9727.624512	-55.632412
9733.007812	-54.849419
9738.391113	-53.653156
9743.774414	-61.444214
9749.157715	-58.110340
9754.541016	-57.445808
9759.924316	-55.498512
9765.307617	-54.361897
9770.690918	-55.293427
9776.074219	-53.360596
9781.457520	-54.002560
9786.840820	-63.108540
9792.224121	-56.801071
9797.607422	-55.219883
9802.990723	-55.456894
9808.374023	-54.077763
9813.757324	-54.081749
9819.140625	-61.015247
9824.523926	-56.558842
9829.907227	-59.769779
9835.290527	-63.595238
9840.673828	-59.841553
9846.057129	-54.648357
9851.440430	-53.803463
9856.823730	-56.113384
9862.207031	-64.912697
9867.590332	-57.934292
9872.973633	-51.093334
9878.356934	-52.970829
9883.740234	-53.701885
9889.123535	-58.652359
9894.506836	-64.153770
9899.890137	-57.181824
9905.273438	-54.598881
9910.656738	-59.622849
9916.040039	-49.028603
9921.423340	-49.625469
9926.806641	-53.488094
9932.189941	-55.639233
9937.573242	-52.824753
9942.956543	-51.059101
9948.339844	-49.509930
9953.723145	-53.602070
9959.106445	-51.356689
9964.489746	-49.956345
9969.873047	-54.805511
9975.256348	-55.870483
9980.639648	-57.336391
9986.022949	-56.186600
9991.406250	-54.275452
9996.789551	-50.626583
10002.172852	-53.901917
10007.556152	-52.186375
10012.939453	-51.530521
10018.322754	-51.169323
10023.706055	-67.803261
10029.089355	-50.905376
10034.472656	-49.018829
10039.855957	-49.300415
10045.239258	-47.926590
10050.622559	-49.836704
10056.005859	-51.805164
10061.389160	-51.813614
10066.772461	-53.965446
10072.155762	-59.287224
10077.539062	-51.055458
10082.922363	-52.062710
10088.305664	-61.762177
10093.688965	-55.209854
10099.072266	-52.288284
10104.455566	-51.952831
10109.838867	-51.666531
10115.222168	-54.463348
10120.605469	-59.529343
10125.988770	-58.447578
10131.372070	-55.541569
10136.755371	-56.781971
10142.138672	-57.326717
10147.521973	-60.986473
10152.905273	-55.405827
10158.288574	-58.563652
10163.671875	-56.039551
10169.055176	-55.405354
10174.438477	-57.673180
10179.821777	-62.859344
10185.205078	-56.810493
10190.588379	-54.918266
10195.971680	-53.832890
10201.354980	-55.195030
10206.738281	-62.390694
10212.121582	-58.024399
10217.504883	-54.504116
10222.888184	-57.772034
10228.271484	-58.532299
10233.654785	-57.146553
10239.038086	-54.994202
10244.421387	-59.317944
10249.804688	-55.632542
10255.187988	-61.540768
10260.571289	-60.047188
10265.954590	-56.747700
10271.337891	-62.758205
10276.721191	-63.770599
10282.104492	-61.873142
10287.487793	-62.604275
10292.871094	-59.333004
10298.254395	-56.899025
10303.637695	-54.009953
10309.020996	-56.610737
10314.404297	-51.420628
10319.787598	-50.738579
10325.170898	-52.911903
10330.554199	-53.403107
10335.937500	-55.670826
10341.320801	-61.950180
10346.704102	-56.452774
10352.087402	-58.240974
10357.470703	-65.182999
10362.854004	-58.562115
10368.237305	-62.929348
10373.620605	-56.703568
10379.003906	-53.980450
10384.387207	-52.389645
10389.770508	-55.067509
10395.153809	-57.676781
10400.537109	-63.202347
10405.920410	-56.865993
10411.303711	-59.306568
10416.687012	-62.588589
10422.070312	-62.538757
10427.453613	-56.971485
10432.836914	-52.984436
10438.220215	-53.954060
10443.603516	-58.169365
10448.986816	-56.842022
10454.370117	-59.499729
10459.753418	-60.257881
10465.136719	-53.772362
10470.520020	-57.908424
10475.903320	-60.144547
10481.286621	-57.654514
10486.669922	-55.707924
10492.053223	-50.958004
10497.436523	-51.576809
10502.819824	-57.956268
10508.203125	-55.842434
10513.586426	-60.523109
10518.969727	-54.983383
10524.353027	-53.958561
10529.736328	-55.007347
10535.119629	-57.580959
10540.502930	-58.860706
10545.886230	-59.950687
10551.269531	-57.408482
10556.652832	-55.500069
10562.036133	-58.338146
10567.419434	-57.300709
10572.802734	-54.321575
10578.186035	-53.789093
10583.569336	-56.935947
10588.952637	-54.385998
10594.335938	-52.086525
10599.719238	-61.017845
10605.102539	-52.858070
10610.485840	-51.705513
10615.869141	-52.430187
10621.252441	-54.139763
10626.635742	-58.906178
10632.019043	-50.509590
10637.402344	-60.701015
10642.785645	-57.887295
10648.168945	-59.213348
10653.552246	-66.463425
10658.935547	-55.870594
10664.318848	-55.406059
10669.702148	-56.351681
10675.085449	-59.588383
10680.468750	-56.845066
10685.852051	-61.638199
10691.235352	-57.248631
10696.618652	-54.726238
10702.001953	-56.231628
10707.385254	-56.085548
10712.768555	-55.145039
10718.151855	-57.982243
10723.535156	-51.266418
10728.918457	-51.862534
10734.301758	-55.909718
10739.685059	-55.705437
10745.068359	-58.043591
10750.451660	-58.532089
10755.834961	-53.180981
10761.218262	-50.651722
10766.601562	-52.422829
10771.984863	-58.638237
10777.368164	-54.778946
10782.751465	-54.497543
10788.134766	-59.942657
10793.518066	-58.693871
10798.901367	-59.561718
10804.284668	-54.295567
10809.667969	-51.311680
10815.051270	-52.957294
10820.434570	-49.192192
10825.817871	-48.052738
10831.201172	-53.930267
10836.584473	-53.486023
10841.967773	-58.723114
10847.351074	-54.440071
10852.734375	-58.568256
10858.117676	-53.732002
10863.500977	-54.981911
10868.884277	-57.381439
10874.267578	-52.997963
10879.650879	-54.607483
10885.034180	-57.364445
10890.417480	-53.327835
10895.800781	-55.987602
10901.184082	-67.999199
10906.567383	-56.374062
10911.950684	-57.027794
10917.333984	-54.517601
10922.717285	-58.612850
10928.100586	-55.167637
10933.483887	-50.715096
10938.867188	-57.764858
10944.250488	-52.162281
10949.633789	-58.198948
10955.017090	-54.778561
10960.400391	-63.766899
10965.783691	-60.700455
10971.166992	-56.831890
10976.550293	-53.876999
10981.933594	-58.815517
10987.316895	-49.267876
10992.700195	-47.008835
10998.083496	-53.942703
11003.466797	-54.643833
11008.850098	-54.570175
11014.233398	-52.654873
11019.616699	-55.003113
11025.000000	-54.720062
11030.383301	-56.782253
11035.766602	-70.603966
11041.149902	-54.835670
11046.533203	-55.209873
11051.916504	-59.908653
11057.299805	-65.435944
11062.683105	-59.529072
11068.066406	-59.294640
11073.449707	-57.412624
11078.833008	-56.836082
11084.216309	-63.371811
11089.599609	-61.474651
11094.982910	-60.476631
11100.366211	-57.864590
11105.749512	-58.741070
11111.132812	-58.393475
11116.516113	-56.948673
11121.899414	-54.251278
11127.282715	-51.271103
11132.666016	-54.774418
11138.049316	-61.432465
11143.432617	-61.526947
11148.815918	-57.209419
11154.199219	-57.929882
11159.582520	-69.219521
11164.965820	-58.008213
11170.349121	-55.961262
11175.732422	-59.771339
11181.115723	-63.497135
11186.499023	-61.638363
11191.882324	-58.196999
11197.265625	-60.557526
11202.648926	-59.775974
11208.032227	-58.773544
11213.415527	-60.045284
11218.798828	-57.478821
11224.182129	-52.777142
11229.565430	-51.124790
11234.948730	-57.346966
11240.332031	-52.176952
11245.715332	-52.818237
11251.098633	-53.010242
11256.481934	-53.368095
11261.865234	-56.625813
11267.248535	-54.901409
11272.631836	-58.154892
11278.015137	-53.342751
11283.398438	-59.390728
11288.781738	-59.412205
11294.165039	-55.918919
11299.548340	-60.965103
11304.931641	-54.993843
11310.314941	-56.153358
11315.698242	-54.595745
11321.081543	-56.468166
11326.464844	-53.433464
11331.848145	-55.615013
11337.231445	-56.865044
11342.614746	-57.806435
11347.998047	-56.653389
11353.381348	-55.326611
11358.764648	-53.825443
11364.147949	-65.733505
11369.531250	-53.792168
11374.914551	-52.185555
11380.297852	-52.699371
11385.681152	-59.134338
11391.064453	-59.370991
11396.447754	-60.398308
11401.831055	-55.104122
11407.214355	-56.541714
11412.597656	-58.999275
11417.980957	-61.330112
11423.364258	-55.896870
11428.747559	-60.293713
11434.130859	-63.268734
11439.514160	-59.937298
11444.897461	-61.932346
11450.280762	-63.372612
11455.664062	-66.218964
11461.047363	-57.503475
11466.430664	-55.082928
11471.813965	-54.620163
11477.197266	-55.995045
11482.580566	-54.912544
11487.963867	-55.876213
11493.347168	-62.181976
11498.730469	-54.856110
11504.113770	-52.068840
11509.497070	-56.636715
11514.880371	-55.117565
11520.263672	-53.472923
11525.646973	-53.371250
11531.030273	-56.562992
11536.413574	-62.863441
11541.796875	-61.903915
11547.180176	-57.680920
11552.563477	-58.088612
11557.946777	-58.499054
11563.330078	-53.031876
11568.713379	-57.214920
11574.096680	-58.921482
11579.479980	-55.683445
11584.863281	-54.751427
11590.246582	-62.399342
11595.629883	-65.773529
11601.013184	-60.837936
11606.396484	-55.639874
11611.779785	-56.518162
11617.163086	-61.904846
11622.546387	-56.433556
11627.929688	-60.480869
11633.312988	-58.051205
11638.696289	-58.718460
11644.079590	-59.573925
11649.462891	-58.594070
11654.846191	-60.535942
11660.229492	-62.901680
11665.612793	-60.936420
11670.996094	-58.670731
11676.379395	-62.587490
11681.762695	-62.372494
11687.145996	-64.065804
11692.529297	-62.431271
11697.912598	-61.274502
11703.295898	-57.632225
11708.679199	-57.976593
11714.062500	-54.032513
11719.445801	-51.939651
11724.829102	-55.511696
11730.212402	-54.354519
11735.595703	-61.004032
11740.979004	-62.539574
11746.362305	-61.579811
11751.745605	-57.075180
11757.128906	-56.012810
11762.512207	-54.854095
11767.895508	-52.455364
11773.278809	-51.968143
11778.662109	-60.983253
11784.045410	-60.241455
11789.428711	-58.846378
11794.812012	-63.705135
11800.195312	-57.071453
11805.578613	-57.509945
11810.961914	-57.030407
11816.345215	-57.589432
11821.728516	-55.940506
11827.111816	-56.750889
11832.495117	-56.729145
11837.878418	-60.678185
11843.261719	-57.376827
11848.645020	-58.246864
11854.028320	-56.806133
11859.411621	-54.875046
11864.794922	-57.824314
11870.178223	-59.219334
11875.561523	-57.985039
11880.944824	-57.788624
11886.328125	-58.101505
11891.711426	-62.504913
11897.094727	-57.914642
11902.478027	-56.617638
11907.861328	-57.305557
11913.244629	-59.445690
11918.627930	-61.515209
11924.011230	-59.506096
11929.394531	-57.416237
11934.777832	-54.733643
11940.161133	-54.659519
11945.544434	-59.934578
11950.927734	-61.761204
11956.311035	-56.253689
11961.694336	-56.945133
11967.077637	-55.849194
11972.460938	-52.048645
11977.844238	-56.471905
11983.227539	-56.422550
11988.610840	-59.430248
11993.994141	-61.155201
11999.377441	-62.142670
12004.760742	-63.326267
12010.144043	-57.152981
12015.527344	-57.242355
12020.910645	-61.779873
12026.293945	-64.079247
12031.677246	-67.337112
12037.060547	-65.087639
12042.443848	-63.853909
12047.827148	-63.111534
12053.210449	-59.641884
12058.593750	-58.045383
12063.977051	-59.156258
12069.360352	-59.216671
12074.743652	-75.203125
12080.126953	-62.464031
12085.510254	-59.328266
12090.893555	-60.524948
12096.276855	-60.997177
12101.660156	-59.397488
12107.043457	-63.569153
12112.426758	-62.094048
12117.810059	-59.467743
12123.193359	-58.131950
12128.576660	-54.535686
12133.959961	-50.732590
12139.343262	-52.451420
12144.726562	-59.050301
12150.109863	-59.455063
12155.493164	-55.495132
12160.876465	-62.098133
12166.259766	-56.910980
12171.643066	-55.653522
12177.026367	-56.348423
12182.409668	-57.353134
12187.792969	-55.807926
12193.176270	-53.115456
12198.559570	-56.999107
12203.942871	-57.614674
12209.326172	-58.607342
12214.709473	-55.109543
12220.092773	-54.016350
12225.476074	-54.617832
12230.859375	-61.590286
12236.242676	-58.869560
12241.625977	-57.963680
12247.009277	-60.135014
12252.392578	-59.146439
12257.775879	-59.854420
12263.159180	-56.762985
12268.542480	-59.467773
12273.925781	-60.663631
12279.309082	-61.812943
12284.692383	-58.937981
12290.075684	-57.116024
12295.458984	-55.739491
12300.842285	-53.832249
12306.225586	-55.613209
12311.608887	-54.699429
12316.992188	-59.333878
12322.375488	-61.153267
12327.758789	-59.222820
12333.142090	-55.956482
12338.525391	-55.762585
12343.908691	-58.725224
12349.291992	-65.994316
12354.675293	-64.695572
12360.058594	-65.462448
12365.441895	-64.424553
12370.825195	-61.749130
12376.208496	-61.998737
12381.591797	-69.041389
12386.975098	-68.809273
12392.358398	-62.978329
12397.741699	-56.284363
12403.125000	-64.596275
12408.508301	-60.273499
12413.891602	-60.794621
12419.274902	-67.406624
12424.658203	-62.017052
12430.041504	-63.345997
12435.424805	-57.299522
12440.808105	-58.352211
12446.191406	-59.390778
12451.574707	-61.316120
12456.958008	-65.653282
12462.341309	-61.910473
12467.724609	-56.811226
12473.107910	-58.849674
12478.491211	-61.430550
12483.874512	-60.390030
12489.257812	-52.982155
12494.641113	-52.900707
12500.024414	-56.077209
12505.407715	-57.785568
12510.791016	-63.229630
12516.174316	-61.372421
12521.557617	-60.943630
12526.940918	-62.228111
12532.324219	-60.329655
12537.707520	-61.315422
12543.090820	-59.500126
12548.474121	-59.414326
12553.857422	-59.016556
12559.240723	-58.499733
12564.624023	-60.147491
12570.007324	-59.991722
12575.390625	-60.515583
12580.773926	-62.884327
12586.157227	-56.581100
12591.540527	-60.191792
12596.923828	-61.008350
12602.307129	-63.999317
