Frequency (Hz)	Level (dB)
6325.378418	-70.768738
6330.761719	-74.491287
6336.145020	-79.925552
6341.528320	-77.569481
6346.911621	-71.862053
6352.294922	-70.973160
6357.678223	-75.266167
6363.061523	-71.022827
6368.444824	-67.735970
6373.828125	-70.636856
6379.211426	-73.358498
6384.594727	-75.987923
6389.978027	-75.274406
6395.361328	-74.745636
6400.744629	-76.928513
6406.127930	-80.372353
6411.511230	-81.384766
6416.894531	-77.445526
6422.277832	-71.319572
6427.661133	-72.977196
6433.044434	-87.913033
6438.427734	-87.791504
6443.811035	-69.653488
6449.194336	-66.562248
6454.577637	-69.099022
6459.960938	-66.867424
6465.344238	-67.982430
6470.727539	-72.998108
6476.110840	-67.111229
6481.494141	-66.739471
6486.877441	-75.908638
6492.260742	-77.788147
6497.644043	-74.954422
6503.027344	-87.390747
6508.410645	-62.374104
6513.793945	-62.388256
6519.177246	-64.824883
6524.560547	-68.450447
6529.943848	-71.042618
6535.327148	-68.218285
6540.710449	-65.121918
6546.093750	-72.118576
6551.477051	-71.885422
6556.860352	-82.070145
6562.243652	-78.401932
6567.626953	-72.507042
6573.010254	-77.717293
6578.393555	-70.469566
6583.776855	-64.365097
6589.160156	-59.332249
6594.543457	-61.069027
6599.926758	-65.824661
6605.310059	-87.970573
6610.693359	-62.513229
6616.076660	-64.027260
6621.459961	-84.021095
6626.843262	-68.021858
6632.226562	-68.585686
6637.609863	-68.479965
6642.993164	-67.762596
6648.376465	-70.522591
6653.759766	-79.773468
6659.143066	-74.832466
6664.526367	-72.263199
6669.909668	-69.644615
6675.292969	-70.158478
6680.676270	-76.984703
6686.059570	-73.464966
6691.442871	-69.038307
6696.826172	-81.244606
6702.209473	-74.963066
6707.592773	-83.770729
6712.976074	-75.562500
6718.359375	-67.787720
6723.742676	-68.487419
6729.125977	-87.110992
6734.509277	-70.136818
6739.892578	-73.941246
6745.275879	-60.143402
6750.659180	-63.416866
6756.042480	-61.078102
6761.425781	-62.451530
6766.809082	-71.664970
6772.192383	-72.537895
6777.575684	-75.920807
6782.958984	-76.512314
6788.342285	-75.820892
6793.725586	-70.022240
6799.108887	-82.737572
6804.492188	-68.730797
6809.875488	-63.536903
6815.258789	-65.679688
6820.642090	-68.497742
6826.025391	-69.131187
6831.408691	-72.030769
6836.791992	-70.110985
6842.175293	-66.050056
6847.558594	-72.386520
6852.941895	-66.532425
6858.325195	-66.661491
6863.708496	-65.948326
6869.091797	-62.650932
6874.475098	-67.147537
6879.858398	-75.882271
6885.241699	-69.863571
6890.625000	-66.610970
6896.008301	-67.073593
6901.391602	-67.925133
6906.774902	-63.129364
6912.158203	-67.435616
6917.541504	-73.582558
6922.924805	-66.830818
6928.308105	-72.492058
6933.691406	-74.347572
6939.074707	-78.618965
6944.458008	-70.314125
6949.841309	-72.411423
6955.224609	-81.123238
6960.607910	-83.055824
6965.991211	-71.181946
6971.374512	-70.450165
6976.757812	-77.804459
6982.141113	-74.148277
6987.524414	-63.560852
6992.907715	-67.180504
6998.291016	-71.897095
7003.674316	-79.771477
7009.057617	-78.320374
7014.440918	-78.285378
7019.824219	-83.663200
7025.207520	-84.371811
7030.590820	-81.093773
7035.974121	-82.801338
7041.357422	-85.184235
7046.740723	-73.153114
7052.124023	-75.005898
7057.507324	-82.683884
7062.890625	-76.339211
7068.273926	-72.497742
7073.657227	-78.014221
7079.040527	-79.724823
7084.423828	-75.364403
7089.807129	-76.449158
7095.190430	-74.774590
7100.573730	-72.319031
7105.957031	-70.095787
7111.340332	-70.574081
7116.723633	-73.384338
7122.106934	-73.779350
7127.490234	-63.454205
7132.873535	-64.599724
7138.256836	-70.851494
7143.640137	-70.472984
7149.023438	-68.840424
7154.406738	-72.436523
7159.790039	-80.013649
7165.173340	-87.641365
7170.556641	-82.419624
7175.939941	-80.848091
7181.323242	-81.195595
7186.706543	-75.340721
7192.089844	-72.820221
7197.473145	-75.139427
7202.856445	-71.647392
7208.239746	-66.231483
7213.623047	-66.592735
7219.006348	-69.530624
7224.389648	-80.697990
7229.772949	-87.886131
7235.156250	-82.330383
7240.539551	-78.528244
7245.922852	-87.241646
7251.306152	-75.232910
7256.689453	-81.539833
7262.072754	-74.274048
7267.456055	-73.848557
7272.839355	-79.856148
7278.222656	-77.948174
7283.605957	-68.594017
7288.989258	-68.588593
7294.372559	-71.998398
7299.755859	-72.502846
7305.139160	-71.172142
7310.522461	-73.942993
7315.905762	-74.777885
7321.289062	-77.410591
7326.672363	-80.003716
7332.055664	-99.634712
7337.438965	-75.920670
7342.822266	-71.801285
7348.205566	-76.540627
7353.588867	-77.482231
7358.972168	-72.243340
7364.355469	-64.347847
7369.738770	-65.833794
7375.122070	-80.859039
7380.505371	-75.199135
7385.888672	-74.991890
7391.271973	-72.199318
7396.655273	-68.659546
7402.038574	-68.976730
7407.421875	-78.434303
7412.805176	-77.653801
7418.188477	-71.817093
7423.571777	-78.125351
7428.955078	-72.891800
7434.338379	-74.026215
7439.721680	-74.953529
7445.104980	-68.014763
7450.488281	-64.680016
7455.871582	-70.076416
7461.254883	-72.217407
7466.638184	-76.184258
7472.021484	-71.493507
7477.404785	-69.010361
7482.788086	-68.566536
7488.171387	-74.669945
7493.554688	-80.419167
7498.937988	-74.567726
7504.321289	-78.688026
7509.704590	-72.385193
7515.087891	-70.501961
7520.471191	-73.177162
7525.854492	-71.639320
7531.237793	-74.006836
7536.621094	-74.229691
7542.004395	-66.354950
7547.387695	-67.566750
7552.770996	-68.205940
7558.154297	-71.230652
7563.537598	-79.464920
7568.920898	-69.847275
7574.304199	-72.109505
7579.687500	-72.242401
7585.070801	-72.768288
7590.454102	-77.802589
7595.837402	-87.366570
7601.220703	-80.393974
7606.604004	-79.783066
7611.987305	-74.540375
7617.370605	-73.353577
7622.753906	-76.076607
7628.137207	-78.339050
7633.520508	-74.376488
7638.903809	-72.719650
7644.287109	-67.659248
7649.670410	-70.054977
7655.053711	-77.054276
7660.437012	-76.277206
7665.820312	-71.267746
7671.203613	-71.703064
7676.586914	-79.038712
7681.970215	-74.506973
7687.353516	-69.586754
7692.736816	-73.473251
7698.120117	-83.175110
7703.503418	-85.677841
7708.886719	-76.295532
7714.270020	-72.357231
7719.653320	-73.235085
7725.036621	-73.109596
7730.419922	-70.874252
7735.803223	-69.995499
7741.186523	-71.680542
7746.569824	-75.595665
7751.953125	-80.414284
7757.336426	-79.257111
7762.719727	-74.789055
7768.103027	-74.365715
7773.486328	-76.615479
7778.869629	-73.578674
7784.252930	-82.128120
7789.636230	-83.189499
7795.019531	-87.596565
7800.402832	-78.230103
7805.786133	-81.070976
7811.169434	-83.092003
7816.552734	-76.987442
7821.936035	-73.536613
7827.319336	-74.958260
7832.702637	-63.115623
7838.085938	-63.865311
7843.469238	-74.896027
7848.852539	-69.086884
7854.235840	-68.387466
7859.619141	-75.612999
7865.002441	-69.009399
7870.385742	-66.308456
7875.769043	-67.044868
7881.152344	-65.570808
7886.535645	-67.185272
7891.918945	-74.390419
7897.302246	-84.484642
7902.685547	-86.225540
7908.068848	-80.969704
7913.452148	-79.329727
7918.835449	-88.366180
7924.218750	-80.767754
7929.602051	-80.881935
7934.985352	-89.515884
7940.368652	-77.241173
7945.751953	-78.686424
7951.135254	-75.996941
7956.518555	-73.441986
7961.901855	-73.736862
7967.285156	-100.667641
7972.668457	-73.312141
7978.051758	-72.076935
7983.435059	-70.359024
7988.818359	-70.856384
7994.201660	-70.302979
7999.584961	-70.091446
8004.968262	-73.146294
8010.351562	-88.797951
8015.734863	-82.727158
8021.118164	-77.294769
8026.501465	-72.168129
8031.884766	-73.975800
8037.268066	-68.549049
8042.651367	-70.188698
8048.034668	-70.872398
8053.417969	-79.951904
8058.801270	-74.748840
8064.184570	-65.909729
8069.567871	-61.022327
8074.951172	-65.662605
8080.334473	-71.941093
8085.717773	-71.281105
8091.101074	-78.720673
8096.484375	-83.912071
8101.867676	-81.881775
8107.250977	-74.547668
8112.634277	-69.525330
8118.017578	-71.199417
8123.400879	-78.535011
8128.784180	-79.163055
8134.167480	-81.232430
8139.550781	-76.713531
8144.934082	-71.202599
8150.317383	-69.101112
8155.700684	-70.149796
8161.083984	-77.835495
8166.467285	-77.661079
8171.850586	-76.555557
8177.233887	-86.753212
8182.617188	-72.742363
8188.000488	-71.822960
8193.383789	-75.561569
8198.767090	-82.068108
8204.150391	-86.403938
8209.533691	-79.542725
8214.916992	-78.462341
8220.300293	-79.090668
8225.683594	-71.708588
8231.066895	-69.784012
8236.450195	-70.375679
8241.833496	-69.567535
8247.216797	-70.110649
8252.600098	-65.453743
8257.983398	-67.010727
8263.366699	-78.015305
8268.750000	-80.665504
8274.133301	-93.899490
8279.516602	-93.561470
8284.899902	-85.949768
8290.283203	-81.499672
8295.666504	-76.060532
8301.049805	-73.247681
8306.433105	-73.560982
8311.816406	-70.030632
8317.199707	-73.165359
8322.583008	-74.274040
8327.966309	-79.002258
8333.349609	-99.933914
8338.732910	-87.418991
8344.116211	-80.031189
8349.499512	-91.902176
8354.882812	-73.850594
8360.266113	-75.034538
8365.649414	-72.136452
8371.032715	-71.652618
8376.416016	-75.687157
8381.799316	-75.777481
8387.182617	-75.596832
8392.565918	-76.199448
8397.949219	-80.443497
8403.332520	-77.017723
8408.715820	-72.503448
8414.099121	-71.371162
8419.482422	-72.741943
8424.865723	-71.942986
8430.249023	-76.278122
8435.632324	-73.011330
8441.015625	-68.144852
8446.398926	-66.922844
8451.782227	-71.424553
8457.165527	-69.449829
8462.548828	-72.063530
8467.932129	-76.300835
8473.315430	-85.217461
8478.698730	-86.994957
8484.082031	-73.922447
8489.465332	-70.725304
8494.848633	-71.175735
8500.231934	-83.630035
8505.615234	-65.438934
8510.998535	-62.396675
8516.381836	-65.830544
8521.765137	-70.782127
8527.148438	-70.997894
8532.531738	-75.777596
8537.915039	-78.422356
8543.298340	-76.650963
8548.681641	-85.129623
8554.064941	-88.414902
8559.448242	-93.918205
8564.831543	-92.765846
8570.214844	-99.569748
8575.598145	-87.700394
8580.981445	-84.958000
8586.364746	-95.890968
8591.748047	-82.585075
8597.131348	-84.064346
8602.514648	-85.244400
8607.897949	-80.384094
8613.281250	-69.714027
8618.664551	-66.849327
8624.047852	-70.380135
8629.431152	-58.758572
8634.814453	-56.331909
8640.197754	-59.212799
8645.581055	-62.700352
8650.964355	-63.017021
8656.347656	-59.620789
8661.730957	-62.965805
8667.114258	-73.167236
8672.497559	-78.970879
8677.880859	-82.983345
8683.264160	-62.255821
8688.647461	-60.173004
8694.030762	-59.567314
8699.414062	-66.172684
8704.797363	-82.236862
8710.180664	-73.228134
8715.563965	-74.355492
8720.947266	-86.779747
8726.330566	-87.052002
8731.713867	-85.248970
8737.097168	-74.748848
8742.480469	-81.743401
8747.863770	-75.778992
8753.247070	-73.292252
8758.630371	-72.667717
8764.013672	-84.103691
8769.396973	-81.284935
8774.780273	-82.730988
8780.163574	-77.589874
8785.546875	-74.277374
8790.930176	-79.686745
8796.313477	-83.808136
8801.696777	-79.486618
8807.080078	-71.165306
8812.463379	-72.692520
8817.846680	-86.200607
8823.229980	-87.394806
8828.613281	-89.492264
8833.996582	-91.588158
8839.379883	-81.891792
8844.763184	-76.702660
8850.146484	-76.216232
8855.529785	-73.532967
8860.913086	-74.270859
8866.296387	-84.454796
8871.679688	-77.510681
8877.062988	-74.517265
8882.446289	-71.355560
8887.829590	-70.928825
8893.212891	-67.893707
8898.596191	-63.619701
8903.979492	-69.184425
8909.362793	-68.671013
8914.746094	-67.445755
8920.129395	-70.773346
8925.512695	-85.480988
8930.895996	-74.791847
8936.279297	-73.233505
8941.662598	-85.601860
8947.045898	-79.756248
8952.429199	-76.483482
8957.812500	-87.532310
8963.195801	-82.277306
8968.579102	-86.042519
8973.962402	-77.390190
8979.345703	-77.903664
8984.729004	-79.958260
8990.112305	-79.345657
8995.495605	-72.904373
9000.878906	-67.638824
9006.262207	-67.770187
9011.645508	-68.146660
9017.028809	-69.615822
9022.412109	-70.524300
9027.795410	-74.309624
9033.178711	-86.996178
9038.562012	-72.403008
9043.945312	-66.712563
9049.328613	-63.406334
9054.711914	-83.499763
9060.095215	-65.368713
9065.478516	-68.904610
9070.861816	-65.763855
9076.245117	-64.854469
9081.628418	-71.001900
9087.011719	-73.360291
9092.395020	-66.325066
9097.778320	-59.841587
9103.161621	-62.544632
9108.544922	-69.961479
9113.928223	-72.281609
9119.311523	-72.149872
9124.694824	-74.007263
9130.078125	-80.219337
9135.461426	-82.978859
9140.844727	-74.508606
9146.228027	-74.683647
9151.611328	-73.941162
9156.994629	-70.529037
9162.377930	-66.770294
9167.761230	-65.974892
9173.144531	-68.269386
9178.527832	-74.470467
9183.911133	-75.013847
9189.294434	-78.700409
9194.677734	-80.424408
9200.061035	-79.208984
9205.444336	-76.462723
9210.827637	-74.824860
9216.210938	-71.761627
9221.594238	-66.065338
9226.977539	-65.523872
9232.360840	-68.547630
9237.744141	-74.157295
9243.127441	-69.513596
9248.510742	-79.427368
9253.894043	-74.578819
9259.277344	-67.897202
9264.660645	-67.662849
9270.043945	-67.532578
9275.427246	-69.317108
9280.810547	-73.075394
9286.193848	-77.583900
9291.577148	-73.700897
9296.960449	-77.297195
9302.343750	-79.214287
9307.727051	-92.529129
9313.110352	-93.112785
9318.493652	-90.168861
9323.876953	-75.456535
9329.260254	-73.858780
9334.643555	-69.675980
9340.026855	-70.306511
9345.410156	-71.657204
9350.793457	-76.877113
9356.176758	-80.228714
9361.560059	-81.902046
9366.943359	-82.453896
9372.326660	-78.165092
9377.709961	-85.822548
9383.093262	-79.090622
9388.476562	-76.884781
9393.859863	-73.916168
9399.243164	-72.300392
9404.626465	-70.929474
9410.009766	-82.457130
9415.393066	-79.673538
9420.776367	-74.464928
9426.159668	-67.826904
9431.542969	-65.921577
9436.926270	-67.521217
9442.309570	-61.412991
9447.692871	-62.328823
9453.076172	-74.759697
9458.459473	-72.781219
9463.842773	-69.364563
9469.226074	-68.331985
9474.609375	-74.822586
9479.992676	-81.127296
9485.375977	-82.665199
9490.759277	-70.788460
9496.142578	-75.867783
9501.525879	-78.565910
9506.909180	-75.987869
9512.292480	-72.571648
9517.675781	-70.997398
9523.059082	-68.804123
9528.442383	-76.747246
9533.825684	-84.917671
9539.208984	-85.403984
9544.592285	-86.140381
9549.975586	-91.752388
9555.358887	-79.953209
9560.742188	-75.312622
9566.125488	-72.837914
9571.508789	-79.984192
9576.892090	-75.788689
9582.275391	-74.421455
9587.658691	-78.874588
9593.041992	-77.464294
9598.425293	-87.042122
9603.808594	-89.489487
9609.191895	-84.179314
9614.575195	-79.970711
9619.958496	-75.400795
9625.341797	-74.413445
9630.725098	-70.147278
9636.108398	-69.168167
9641.491699	-72.282806
9646.875000	-75.036812
9652.258301	-73.316399
9657.641602	-77.523468
9663.024902	-85.378860
9668.408203	-78.303276
9673.791504	-74.524635
9679.174805	-73.907318
9684.558105	-70.565620
9689.941406	-70.907593
9695.324707	-75.739220
9700.708008	-78.951759
9706.091309	-78.807068
9711.474609	-85.891335
9716.857910	-85.499504
9722.241211	-78.623932
9727.624512	-78.168846
9733.007812	-80.914619
9738.391113	-73.819267
9743.774414	-72.912888
9749.157715	-75.127785
9754.541016	-75.569695
9759.924316	-74.931709
9765.307617	-86.346680
9770.690918	-95.439072
9776.074219	-91.176003
9781.457520	-82.594978
9786.840820	-82.166428
9792.224121	-86.804207
9797.607422	-78.079933
9802.990723	-73.402283
9808.374023	-72.045860
9813.757324	-71.971130
9819.140625	-75.550941
9824.523926	-79.360481
9829.907227	-83.206070
9835.290527	-73.905022
9840.673828	-73.130112
9846.057129	-73.724869
9851.440430	-74.037155
9856.823730	-82.054276
9862.207031	-91.021599
9867.590332	-77.885887
9872.973633	-72.753250
9878.356934	-79.097687
9883.740234	-76.901711
9889.123535	-73.476570
9894.506836	-77.284477
9899.890137	-72.300224
9905.273438	-70.289345
9910.656738	-67.819405
9916.040039	-77.891502
9921.423340	-71.820412
9926.806641	-75.913452
9932.189941	-77.048973
9937.573242	-76.550888
9942.956543	-73.554276
9948.339844	-80.390472
9953.723145	-95.391251
9959.106445	-80.516670
9964.489746	-78.036552
9969.873047	-82.698860
9975.256348	-93.034576
9980.639648	-91.574249
9986.022949	-92.996613
9991.406250	-88.025826
9996.789551	-85.819946
10002.172852	-88.586998
10007.556152	-76.368088
10012.939453	-70.944763
10018.322754	-75.062019
10023.706055	-69.108543
10029.089355	-68.425980
10034.472656	-72.649872
10039.855957	-80.843613
10045.239258	-78.500694
10050.622559	-77.857506
10056.005859	-77.248932
10061.389160	-77.568581
10066.772461	-89.719627
10072.155762	-82.093185
10077.539062	-72.017258
10082.922363	-71.386612
10088.305664	-76.369690
10093.688965	-71.170334
10099.072266	-67.856194
10104.455566	-76.774178
10109.838867	-92.129875
10115.222168	-79.868675
10120.605469	-74.209679
10125.988770	-70.779030
10131.372070	-69.877541
10136.755371	-69.913605
10142.138672	-71.441460
10147.521973	-76.310616
10152.905273	-84.575829
10158.288574	-79.212440
10163.671875	-79.057732
10169.055176	-68.844177
10174.438477	-66.214439
10179.821777	-70.376633
10185.205078	-85.891418
10190.588379	-77.399918
10195.971680	-76.285347
10201.354980	-73.733910
10206.738281	-74.589203
10212.121582	-79.544846
10217.504883	-86.346024
10222.888184	-83.316063
10228.271484	-83.449562
10233.654785	-83.239799
10239.038086	-84.338501
10244.421387	-77.844391
10249.804688	-76.487099
10255.187988	-75.071777
10260.571289	-77.547462
10265.954590	-75.107430
10271.337891	-81.011658
10276.721191	-81.429527
10282.104492	-78.412094
10287.487793	-77.019371
10292.871094	-77.932518
10298.254395	-86.766563
10303.637695	-75.349075
10309.020996	-73.086037
10314.404297	-71.295189
10319.787598	-73.025803
10325.170898	-79.030647
10330.554199	-80.797363
10335.937500	-83.106079
10341.320801	-79.149673
10346.704102	-75.235344
10352.087402	-69.976608
10357.470703	-76.976486
10362.854004	-83.417023
10368.237305	-79.498291
10373.620605	-79.020203
10379.003906	-77.221176
10384.387207	-87.250763
10389.770508	-82.314087
10395.153809	-79.301468
10400.537109	-76.477631
10405.920410	-77.388573
10411.303711	-84.368393
10416.687012	-76.286049
10422.070312	-74.434494
10427.453613	-72.440384
10432.836914	-74.606377
10438.220215	-73.627884
10443.603516	-81.323952
10448.986816	-82.111603
10454.370117	-82.277077
10459.753418	-83.895752
10465.136719	-88.084656
10470.520020	-84.748070
10475.903320	-83.379112
10481.286621	-82.517036
10486.669922	-81.421806
10492.053223	-84.931183
10497.436523	-92.644867
10502.819824	-81.928337
10508.203125	-83.526787
10513.586426	-91.014381
10518.969727	-93.975548
10524.353027	-99.660690
10529.736328	-80.104630
10535.119629	-75.420738
10540.502930	-72.925209
10545.886230	-72.083488
10551.269531	-74.106789
10556.652832	-90.217651
10562.036133	-85.191208
10567.419434	-75.185234
10572.802734	-74.766945
10578.186035	-71.785973
10583.569336	-72.352333
10588.952637	-78.283989
10594.335938	-70.982071
10599.719238	-70.385529
10605.102539	-73.050163
10610.485840	-75.013039
10615.869141	-72.871864
10621.252441	-78.484604
10626.635742	-75.391823
10632.019043	-73.705505
10637.402344	-78.884308
10642.785645	-75.656532
10648.168945	-74.352737
10653.552246	-82.944427
10658.935547	-81.453751
10664.318848	-77.981773
10669.702148	-80.011101
10675.085449	-80.039864
10680.468750	-74.507217
10685.852051	-69.282951
10691.235352	-71.395805
10696.618652	-72.104179
10702.001953	-68.550079
10707.385254	-69.027939
10712.768555	-77.229088
10718.151855	-75.232819
10723.535156	-80.426941
10728.918457	-82.566116
10734.301758	-80.281960
10739.685059	-81.317200
10745.068359	-87.502892
10750.451660	-86.786339
10755.834961	-82.422760
10761.218262	-80.499893
10766.601562	-76.897758
10771.984863	-83.105721
10777.368164	-92.477287
10782.751465	-74.833549
10788.134766	-76.648926
10793.518066	-77.582130
10798.901367	-84.764893
10804.284668	-80.298973
10809.667969	-83.181412
10815.051270	-90.474503
10820.434570	-89.892960
10825.817871	-96.192879
10831.201172	-90.497948
10836.584473	-80.130852
10841.967773	-79.972404
10847.351074	-84.287453
10852.734375	-91.672234
10858.117676	-89.737679
10863.500977	-84.610252
10868.884277	-87.445847
10874.267578	-95.796600
10879.650879	-91.237473
10885.034180	-94.470604
10890.417480	-91.010170
10895.800781	-80.432312
10901.184082	-74.518356
10906.567383	-72.125374
10911.950684	-73.678375
10917.333984	-80.676277
10922.717285	-87.046852
10928.100586	-85.551071
10933.483887	-81.648567
10938.867188	-82.765884
10944.250488	-84.758522
10949.633789	-83.613022
10955.017090	-97.418335
10960.400391	-96.236580
10965.783691	-86.021774
10971.166992	-81.826523
10976.550293	-81.801979
10981.933594	-84.917900
10987.316895	-83.777702
10992.700195	-83.842407
10998.083496	-100.572189
11003.466797	-82.599503
11008.850098	-82.805939
11014.233398	-86.114677
11019.616699	-86.518745
11025.000000	-82.739822
11030.383301	-82.723808
11035.766602	-82.352356
11041.149902	-79.823936
11046.533203	-78.717690
11051.916504	-97.693573
11057.299805	-88.438515
11062.683105	-92.503418
11068.066406	-80.982430
11073.449707	-71.266014
11078.833008	-69.505241
11084.216309	-79.993454
11089.599609	-80.289864
11094.982910	-85.821526
11100.366211	-79.865593
11105.749512	-76.327118
11111.132812	-75.803055
11116.516113	-73.210350
11121.899414	-75.753708
11127.282715	-76.633865
11132.666016	-75.838669
11138.049316	-85.679977
11143.432617	-76.290054
11148.815918	-85.911781
11154.199219	-86.800240
11159.582520	-79.868332
11164.965820	-97.924492
11170.349121	-84.784058
11175.732422	-83.907684
11181.115723	-82.628990
11186.499023	-86.305305
11191.882324	-91.012093
11197.265625	-100.105949
11202.648926	-91.713020
11208.032227	-88.050385
11213.415527	-97.726242
11218.798828	-83.182442
11224.182129	-84.912308
11229.565430	-80.566551
11234.948730	-82.672607
11240.332031	-92.932777
11245.715332	-80.850037
11251.098633	-74.894066
11256.481934	-78.795082
11261.865234	-85.840729
11267.248535	-88.218605
11272.631836	-93.321960
11278.015137	-95.630554
11283.398438	-86.030708
11288.781738	-85.357941
11294.165039	-85.371071
11299.548340	-82.897697
11304.931641	-93.119263
11310.314941	-84.593163
11315.698242	-101.979088
11321.081543	-102.452164
11326.464844	-97.007141
11331.848145	-101.513809
11337.231445	-85.865112
11342.614746	-82.791718
11347.998047	-82.889793
11353.381348	-84.923195
11358.764648	-90.996277
11364.147949	-94.389633
11369.531250	-88.862381
11374.914551	-79.272522
11380.297852	-77.865425
11385.681152	-80.927025
11391.064453	-81.283798
11396.447754	-91.165138
11401.831055	-95.003204
11407.214355	-106.046982
11412.597656	-95.250656
11417.980957	-97.353882
11423.364258	-89.885117
11428.747559	-88.414368
11434.130859	-89.267380
11439.514160	-92.276390
11444.897461	-94.259239
11450.280762	-92.836815
11455.664062	-93.340225
11461.047363	-98.741371
11466.430664	-88.477829
11471.813965	-91.900238
11477.197266	-91.404449
11482.580566	-88.130966
11487.963867	-87.584778
11493.347168	-89.358368
11498.730469	-92.972900
11504.113770	-99.522514
11509.497070	-100.640350
11514.880371	-100.927521
11520.263672	-84.395264
11525.646973	-80.284042
11531.030273	-85.613678
11536.413574	-81.561043
11541.796875	-79.788231
11547.180176	-91.713501
11552.563477	-82.568535
11557.946777	-89.236320
11563.330078	-91.448509
11568.713379	-95.717369
11574.096680	-82.021103
11579.479980	-76.582840
11584.863281	-81.048218
11590.246582	-79.339027
11595.629883	-77.919334
11601.013184	-82.552361
11606.396484	-103.228767
11611.779785	-89.183678
11617.163086	-81.141090
11622.546387	-86.438416
11627.929688	-75.685471
11633.312988	-77.619438
11638.696289	-78.953369
11644.079590	-76.934937
11649.462891	-82.799751
11654.846191	-92.604858
11660.229492	-116.363411
11665.612793	-92.568115
11670.996094	-100.511726
11676.379395	-95.822639
11681.762695	-82.876274
11687.145996	-75.841072
11692.529297	-72.571526
11697.912598	-74.504608
11703.295898	-82.278419
11708.679199	-81.607880
11714.062500	-81.616302
11719.445801	-102.821655
11724.829102	-85.830154
11730.212402	-89.361305
11735.595703	-93.120300
11740.979004	-79.234055
11746.362305	-77.866219
11751.745605	-83.838875
11757.128906	-84.351822
11762.512207	-83.216621
11767.895508	-87.521141
11773.278809	-88.617966
11778.662109	-82.912971
11784.045410	-78.446182
11789.428711	-83.189400
11794.812012	-85.448326
11800.195312	-88.332169
11805.578613	-89.266991
11810.961914	-84.518471
11816.345215	-81.026970
11821.728516	-80.381050
11827.111816	-82.010330
11832.495117	-85.643417
11837.878418	-91.570480
11843.261719	-86.804466
11848.645020	-86.118660
11854.028320	-87.115662
11859.411621	-86.658272
11864.794922	-84.520256
11870.178223	-90.719269
11875.561523	-96.689926
11880.944824	-112.550598
11886.328125	-90.439644
11891.711426	-92.691017
11897.094727	-94.888573
11902.478027	-92.323448
11907.861328	-102.088142
11913.244629	-98.580879
11918.627930	-89.867096
11924.011230	-90.951408
11929.394531	-89.655045
11934.777832	-84.452873
11940.161133	-80.344749
11945.544434	-89.751648
11950.927734	-93.240196
11956.311035	-84.646118
11961.694336	-83.378624
11967.077637	-84.337494
11972.460938	-90.019417
11977.844238	-98.411964
11983.227539	-97.732910
11988.610840	-92.621986
11993.994141	-92.759720
11999.377441	-103.793808
12004.760742	-103.157967
12010.144043	-98.623245
12015.527344	-94.111687
12020.910645	-87.267525
12026.293945	-85.753128
12031.677246	-94.879425
12037.060547	-106.184731
12042.443848	-97.315567
12047.827148	-95.842804
12053.210449	-91.654327
12058.593750	-89.955673
12063.977051	-81.171616
12069.360352	-78.652077
12074.743652	-80.095512
12080.126953	-81.396194
12085.510254	-79.139420
12090.893555	-82.270470
12096.276855	-95.525299
12101.660156	-96.943810
12107.043457	-112.202469
12112.426758	-95.730507
12117.810059	-91.697937
12123.193359	-94.133621
12128.576660	-101.320564
12133.959961	-84.258102
12139.343262	-77.075737
12144.726562	-79.485435
12150.109863	-79.453079
12155.493164	-81.105965
12160.876465	-85.483437
12166.259766	-87.920189
12171.643066	-92.492355
12177.026367	-88.765442
12182.409668	-90.394615
12187.792969	-87.161087
12193.176270	-85.267906
12198.559570	-88.623199
12203.942871	-110.058052
12209.326172	-91.941254
12214.709473	-84.182381
12220.092773	-81.518517
12225.476074	-82.052582
12230.859375	-83.030441
12236.242676	-83.075172
12241.625977	-83.299171
12247.009277	-85.414833
12252.392578	-90.142822
12257.775879	-94.837090
12263.159180	-93.165688
12268.542480	-91.896820
12273.925781	-85.354439
12279.309082	-93.100204
12284.692383	-90.457520
12290.075684	-84.414207
12295.458984	-82.443306
12300.842285	-82.932899
12306.225586	-85.202255
12311.608887	-84.214462
12316.992188	-91.075912
12322.375488	-92.123337
12327.758789	-91.789543
12333.142090	-89.292664
12338.525391	-87.846214
12343.908691	-89.628021
12349.291992	-94.029243
12354.675293	-92.988731
12360.058594	-95.734543
12365.441895	-91.455185
12370.825195	-87.580734
12376.208496	-83.526718
12381.591797	-82.974289
12386.975098	-91.305588
12392.358398	-94.961273
12397.741699	-92.728065
12403.125000	-88.247437
12408.508301	-86.757286
12413.891602	-95.287598
12419.274902	-101.235161
12424.658203	-90.198166
12430.041504	-87.009712
12435.424805	-94.051270
12440.808105	-93.121696
12446.191406	-97.908470
12451.574707	-91.140686
12456.958008	-85.357475
12462.341309	-86.722984
12467.724609	-88.350586
12473.107910	-85.916878
12478.491211	-87.911110
12483.874512	-87.688339
12489.257812	-87.566284
12494.641113	-87.106735
12500.024414	-86.116600
12505.407715	-84.689262
12510.791016	-96.110542
12516.174316	-84.050407
12521.557617	-84.953110
12526.940918	-94.529137
12532.324219	-93.226707
12537.707520	-97.000595
12543.090820	-96.205589
12548.474121	-96.787148
12553.857422	-87.287277
12559.240723	-90.697868
12564.624023	-94.624107
12570.007324	-89.483391
12575.390625	-85.283424
12580.773926	-80.689064
12586.157227	-81.005806
12591.540527	-85.362679
